row_id,TEXT,LABEL,category
1986,the whole thing plays out with the drowsy heaviness of synchronized swimmer wearing a wool wetsuit .,0,Game
826,nolan bravely treads where few american films dare to delve -- into the world of ambivalence and ambiguity ...,1,Movie
1539,"i would not recomend this for a tmobile ,  mytouch phone to anyone .",0,Other
825,try it once and you won t think it s stupid .,0,Other
203,maybe i found the proceedings a little bit too conventional .,0,Other
465,"the diversity of the artists represented , both in terms of style and ethnicity , prevents the proceedings from feeling repetitious , as does the appropriately brief 40-minute running time .",1,Other
205,"what full frontal lacks in thematic coherence it largely makes up for as loosey-goosey , experimental entertainment .",1,Other
651,"the principals in this cast are all fine , but bishop and stevenson are standouts .",1,Other
1624,"so ,  this car looks cool and all but its not that great .",0,Other
1349,all but the most persnickety preteens should enjoy this nonthreatening but thrilling adventure .,1,Other
1399,i just bought a num_extend cubic ft chest freezer .,1,Product
104,"it does succeed by following a feel-good formula with a winning style , and by offering its target audience of urban kids some welcome role models and optimism .",1,Other
836,"tadpole is a sophisticated , funny and good-natured treat , slight but a pleasure .",1,Other
952,"the film meant well in its horse tale about freedom , but was n't able to reach the heart because it was too overbearing .",0,Movie
267,"a thoughtful , moving piece that faces difficult issues with honesty and beauty .",1,Other
1480,take care of my cat offers a refreshingly different slice of asian cinema .,1,Movie
1012,jir?? hubac 's script is a gem .,1,Other
1836,"and in this regard , on guard delivers .",1,Other
1357,"glib , satirical documentary that fudges facts , makes facile points and engages in the cinematic equivalent of tabloid journalism .",0,Movie
520,"get it ,  it s worth the price for sure .",1,Product
240,"sunshine state lacks the kind of dynamic that limbo offers , and in some ways is a rather indulgent piece .",0,Other
802,this is one of polanski 's best films .,1,Movie
969,it makes a buzzing sound when devices are plugged in .,0,Product
1556,"if you liked the 1982 film then , you 'll still like it now .",1,Movie
1640,i contacted q cell and they replaced the back cover .,0,Other
332,i give it five stars for making eating good so easy !  .,1,Other
1225,you might not buy the ideas .,0,Product
283,"i do n't know precisely what to make of steven soderbergh 's full frontal , though that did n't stop me from enjoying much of it .",1,Other
274,"once the charger is removed ,  the phone starts working ,  again .",0,Product
844,"they are cheerios ,  afterall ,  and we love the original kind .",0,Other
772,"as an actor , the rock is aptly named .",0,Movie
741,"even after several days ,  they are air tight in a wine bottle .",1,Other
225,"a hip ride into hyper-time , clockstoppers is a lively and enjoyable adventure for all ages at any time .",1,Other
1709,i would not recommend this item for dogs who chew .,0,Product
1275,"unfortunately , as a writer , mr. montias is n't nearly as good to his crew as he is as a director or actor .",0,Movie
814,i had a less powerful one for num_num years before it finally gave out .,1,Other
1419,the master of disaster - it 's a piece of dreck disguised as comedy .,0,Movie
1039,"a stunning piece of visual poetry that will , hopefully , be remembered as one of the most important stories to be told in australia 's film history .",1,Movie
1084,this cuts down on waste and you don t have to ingest harmful propellants .,1,Other
1471,murder and mayhem of this sort quickly becomes monotonous .,0,Other
165,just hurry up and play the darn song and move on for goodness sake .,0,Game
1938,the new guy does have a heart .,1,Other
1034,just a bloody mess .,0,Other
1612,a candid and often fascinating documentary about a pentecostal church in dallas that assembles an elaborate haunted house each year to scare teenagers into attending services .,1,Product
99,"the tug-of-war at the core of beijing bicycle becomes weighed down with agonizing contrivances , overheated pathos and long , wistful gazes .",0,Other
1805,do n't expect any surprises in this checklist of teamwork cliches ...,0,Product
479,so i just thought maybe it ll help keep my acne away .,0,Other
679,me too is a nice brand and make very comfortable shoes .,0,Other
226,voice command is better on this set than other ones i ve tried .,1,Other
1166,"i will still continue to use philosophy products ,  just not this one .",0,Product
1257,i bought three of these units to place in our home .,1,Product
1216,"it s still going great ,  i just needed more capacity .",1,Other
47,a chaotic panorama that 's too busy flying a lot of metaphoric flags .,0,Other
592,also the  free will  option is an absolute joke .,0,Other
1699,"in fessenden 's horror trilogy , this theme has proved important to him and is especially so in the finale .",1,Other
1172,a long slog for anyone but the most committed pokemon fan .,0,Other
1040,"oft-described as the antidote to american pie-type sex comedies , it actually has a bundle in common with them , as the film diffuses every opportunity for a breakthrough",0,Movie
1840,"might have been nice ,  but just went over my cheeks .",0,Other
298,"however ,  slicing up tons of veggies can be quite time consuming .",1,Other
1511,"as stated by the many reviews ,  this is an exceptinal carpet cleaner .",1,Other
739,"sadly , hewitt 's forte is leaning forward while wearing low-cut gowns , not making snappy comebacks .",0,Other
800,the graphics are most definitely improved over the previous version .,0,Game
1872,"blocking the red hot coils from my cookie sheets ,  and glassware .",1,Other
888,i figured this would be a great alternative to use during the six weeks .,0,Product
147,it is best to invest in a good set of makeup brushes .,0,Other
201,i got this as a gift for my son .,1,Other
1458,"of course in most sports games ,  graphics shouldn t matter .",0,Game
313,at heart the movie is a deftly wrought suspense yarn whose richer shadings work as coloring rather than substance .,1,Movie
1982,digital-video documentary about stand-up comedians is a great glimpse into a very different world .,1,Other
258,"spousal abuse is a major problem in contemporary society , but the film reduces this domestic tragedy to florid melodrama .",0,Movie
1206,i m a fan of symbian and find it easy to operate .,1,Other
827,"as it abruptly crosscuts among the five friends , it fails to lend the characters ' individual stories enough dramatic resonance to make us care about them .",0,Movie
5,"emerges as something rare , an issue movie that 's so honest and keenly observed that it does n't feel like one .",1,Movie
19,this meter is technology from a decade ago .,0,Other
493,"matthew mcconaughey tries , and fails , to control the screen with swaggering machismo and over-the-top lunacy .",0,Movie
233,a marvellous journey from childhood idealism to adolescent self-absorption .,1,Other
1348,i had high hopes for this product since i bruise easily .,0,Product
1989,this casserole dish is the perfect size and i love having a nice lid .,1,Product
1798,"might have been better off as a documentary , with less of mr. eyre 's uninspired dramatics and more of his sense of observation and outrage .",0,Movie
1668,even the unwatchable soapdish is more original .,0,Movie
1776,"fine acting but there is no sense of connecting the dots , just dots .",0,Other
127,this film 's relationship to actual tension is the same as what christmas-tree flocking in a spray can is to actual snow : a poor -- if durable -- imitation .,0,Movie
1280,the unit itself rests like a necklace around your neck .,1,Other
1845,cleans up nice and cooks waffles in a reasonable amount of time .,1,Other
1000,gollum 's ` performance ' is incredible !,1,Other
413,-lrb- u -rrb- nrelentingly stupid .,0,Other
319,ridiculous !  i had trouble getting it on with zero bubbles .,0,Other
1925,i loved it !,1,Other
890,"it 's not horrible , just horribly mediocre .",0,Other
1081,also cheaper than going to the grocery store .,1,Product
1714,"taken individually or collectively , the stories never add up to as much as they promise .",0,Other
1182,i didn t have the rust problems that others had .,0,Other
1793,it is too bad because the ingredients looked to be quality .,0,Product
818,"director benoit jacquot , making his first opera-to-film translation with tosca , conveys the heaving passion of puccini 's famous love-jealousy - murder-suicide fandango with great cinematic innovation .",1,Movie
114,the flap also is good and does not come loose at all .,1,Other
1661,"from spiritual rebirth to bruising defeat , vincent 's odyssey resonates in a profound way , comparable to the classic films of jean renoir .",1,Movie
1822,"overall , the film misses the brilliance of jelinek 's novel by some way .",0,Movie
1667,the metal is very sturdy and the non stick finish is great .,1,Other
927,"the low-budget full frontal was one of the year 's murkiest , intentionally obscure and self-indulgent pictures , and solaris is its big-budget brother .",0,Other
122,"herzog is obviously looking for a moral to his fable , but the notion that a strong , unified showing among germany and eastern european jews might have changed 20th-century history is undermined by ahola 's inadequate performance .",0,Movie
159,my dish feels very solid to the touch .,1,Product
168,"everything that has to do with yvan and charlotte , and everything that has to do with yvan 's rambunctious , jewish sister and her non-jew husband , feels funny and true .",1,Other
902,you dont get so much sand with this .,0,Other
323,little more than a frothy vanity project .,0,Other
872,if you want loud get the cdn num_extend count down big digit timer .,1,Other
478,i could not tell a difference at all .,1,Other
771,soe decided to push it to live a whole num_num weeks sooner than that .,0,Other
1869,i do seem to need to invest in some better popcorn .,1,Game
51,i miss my days of cracker eating before becoming gluten free .,0,Other
206,... the sum of the parts equals largely a confused mediocrity .,0,Product
481,i don t think the saying  you get what you pay  .,0,Other
362,"the passions aroused by the discord between old and new cultures are set against the strange , stark beauty of the mideast desert , so lovingly and perceptively filmed that you can almost taste the desiccated air .",1,Movie
1647,"occasionally funny , always very colorful and enjoyably overblown in the traditional almod??var style .",1,Other
467,a mixed bag of a comedy that ca n't really be described as out of this world .,0,Movie
1912,the cast is so low-wattage that none of the characters comes off as big ... and the setting remains indistinct .,0,Other
459,i ve had this thermometer for about num_num years .,1,Other
377,i was surprised as the box seemed to be in good shape .,0,Other
49,what makes the movie a comedy is the way it avoids the more serious emotions involved .,1,Movie
1702,i got this for my num_num month old daughter for christmas .,0,Other
77,the bottom most container is not as small as one would think .,1,Other
905,the movie is one of the best examples of artful large format filmmaking you are likely to see anytime soon .,1,Movie
1042,birds or squirrels . tried num_num different kinds of bird food .,0,Other
1433,shipped free directly from realook and arrived within two days .,1,Other
1628,"for a film about two mismatched buddies , crystal and de niro share little screen time and even less chemistry .",0,Movie
326,the constriction on my dog caused him to sit .,0,Product
1907,i would suggest a more tropical flavor with chilled water .,0,Other
1586,its save-the-planet message clashes with its crass marketing .,0,Other
115,"it 's a sly wink to the others without becoming a postmodern joke , made creepy by its `` men in a sardine can '' warped logic .",1,Other
702,put homemade pizza sauce on top then add pepperoni and fresh mushrooms .,1,Other
20,"they were huge ,  yet the same size in the leather is tight .",0,Other
142,"whether seen on a 10-inch television screen or at your local multiplex , the edge-of-your-seat , educational antics of steve irwin are priceless entertainment .",1,Movie
669,this particular variety is rather lacking in the flavor department .,0,Other
1373,"the 3d images only enhance the film 's otherworldly quality , giving it a strange combo of you-are-there closeness with the disorienting unreality of the seemingly broken-down fourth wall of the movie screen .",1,Movie
1470,"it dares to be a little different , and that shading is what makes it worthwhile .",1,Other
1463,wow im impressed with this device !  how useful it is .,1,Product
1833,"for all its highfalutin title and corkscrew narrative , the movie turns out to be not much more than a shaggy human tale .",0,Movie
845,"it suggests the wide-ranging effects of media manipulation , from the kind of reporting that is done by the supposedly liberal media ... to the intimate and ultimately tragic heartache of maverick individuals like hatfield and hicks .",1,Other
930,"there are times when a rumor of angels plays like an extended episode of touched by an angel -- a little too much dancing , a few too many weeping scenes -- but i liked its heart and its spirit .",1,Movie
997,he 's super spy !,1,Other
670,a cockamamie tone poem pitched precipitously between swoony lyricism and violent catastrophe ... the most aggressively nerve-wracking and screamingly neurotic romantic comedy in cinema history .,1,Movie
1124,the title 's lameness should clue you in on how bad the movie is .,0,Movie
1540,for some reason it worked out terribly for me .,0,Product
1695,it didn t have the smell a lot complained of though .,0,Other
275,seems to working fine in my mother s humidifier .,1,Product
342,this is a happy throwback to the time when cartoons were cinema 's most idiosyncratic form instead of one of its most predictable .,1,Movie
865,i ve owned this crock pot for several years .,1,Other
518,"very easy to put on ,  no bubbles whatsoever .",1,Other
315,don t buy this unless you like replacing toasters .,0,Product
339,"i then emptied th coffee grinder and looked for an obstruction ,  none .",0,Other
1602,"do not , under any circumstances , consider taking a child younger than middle school age to this wallow in crude humor .",0,Other
1705,it takes several passes through some types of hair to cut it .,0,Other
155,not to mention it did not fit my screen completely .,0,Movie
383,"an impossible romance , but we root for the patronized iranian lad .",1,Other
294,"... perhaps the heaviest , most joyless movie ever made about giant dragons taking over the world .",0,Movie
729,most products are for dandruff caused by dry scalp .,0,Product
46,item arrived in num_num days in bulk packaging exactly like j .,1,Product
180,i may even give some as gifts this holiday season .,1,Other
816,"however ,  definitely does not work like a new battery .",0,Product
1132,exactly what i need for my phone and at the best price possible .,1,Product
86,a captivating cross-cultural comedy of manners .,1,Movie
1328,it makes it easy and neat to store and access all of your scarves .,1,Other
1448,it had a great cost and a great product .,1,Product
1498,"despite the long running time , the pace never feels slack -- there 's no scene that screams `` bathroom break ! ''",1,Movie
97,so not that great for leaving on at night .,0,Other
246,another thing i really like is that it does not have rivets .,1,Other
1064,"a smart , sweet and playful romantic comedy .",1,Movie
751,the tug of war that ensues is as much a snapshot of modern china in microcosm as it is a crash course in movie mythology .,1,Movie
418,"flotsam in the sea of moviemaking , not big enough for us to worry about it causing significant harm and not smelly enough to bother despising .",0,Movie
1832,"though the violence is far less sadistic than usual , the film is typical miike : fast , furious and full of off-the-cuff imaginative flourishes .",1,Movie
883,my cat just isn t at all interested in these springs .,0,Other
1102,"nair stuffs the film with dancing , henna , ornamentation , and group song , but her narrative clich??s and telegraphed episodes smell of old soap opera .",0,Movie
655,the drama is played out with such aching beauty and truth that it brings tears to your eyes .,1,Movie
1065,a cumbersome and cliche-ridden movie greased with every emotional device known to man .,0,Movie
953,scores a few points for doing what it does with a dedicated and good-hearted professionalism .,1,Other
126,"feels like one of those contrived , only-in - hollywood productions where name actors deliver big performances created for the sole purpose of generating oscar talk .",0,Movie
1517,a map of the inner rhythms of love and jealousy and sacrifice drawn with a master 's steady stroke .,1,Other
850,it is hard to go to anything else now that i have used this .,1,Product
605,there are num_num blue lights to indicate the level of the unit s charge .,1,Game
1181,i use this as a little office supply shelf .,1,Product
759,we juiced our garden lettuce and greens with ease .,1,Other
1884,if you want a cheaper sub deal with companies that specialize in that category .,0,Product
1748,"though a bit of a patchwork in script and production , a glossy , rich green , environment almost makes the picture work .",1,Product
688,"if this dud had been made in the '70s , it would have been called the hills have antlers and played for about three weeks in drive-ins .",0,Game
1928,they are thinner and retain memory than the older ones .,0,Other
1544,"because it s made of cast iron ,  scorching is minimized .",1,Product
1505,all i can say is fuhgeddaboutit .,0,Other
855,it 's just a silly black genre spoof .,0,Other
1300,"george , hire a real director and good writers for the next installment , please .",0,Movie
747,and it ll keep rice perfect and hot for up to num_num hours .,1,Other
1260,it 's one of the most honest films ever made about hollywood .,1,Movie
231,we usually run it on low and it is relatively quite .,1,Other
1250,"first ,  without the extension they are very short .",0,Other
277,"it 's an example of sophisticated , challenging filmmaking that stands , despite its noticeable lack of emotional heft , in welcome contrast to the indulgent dead-end experimentation of the director 's previous full frontal .",1,Movie
309,speedloader is very hard to use especially with an extended magazine .,0,Product
860,"a spunky , original take on a theme that will resonate with singles of many ages .",1,Other
617,"the film is all a little lit crit 101 , but it 's extremely well played and often very funny .",1,Movie
1070,a yarn that respects the marvel version without becoming ensnared by it .,1,Other
1909,i also tried a cheaper brand of slip on rubber broad heads .,0,Product
940,"it opens cans ok ,  but no better than the old fashioned openers .",0,Other
95,fear dot com is so rambling and disconnected it never builds any suspense .,0,Other
963,adam sandler is to gary cooper what a gnat is to a racehorse .,0,Other
1259,my dog has started to become anxious at bedtime .,0,Other
1147,"the film 's 45-minute running time stops shy of overkill , though viewers may be more exhausted than the athletes onscreen .",0,Movie
680,not so much a movie as a picture book for the big screen .,0,Movie
1966,too timid to bring a sense of closure to an ugly chapter of the twentieth century .,0,Other
1542,would have been alot nicer if it simply threaded in with the correct alignment .,0,Other
174,if you can get past the fantastical aspects and harsh realities of `` the isle '' you 'll get a sock-you-in-the-eye flick that is a visual tour-de-force and a story that is unlike any you will likely see anywhere else .,1,Movie
338,resourceful and ingenious entertainment .,1,Other
662,"the writers , director wally wolodarsky , and all the actors should start their own coeducational fraternity : kappa rho alpha phi .",0,Movie
214,i would not suggest this on black iphones .,1,Other
1961,with a couple of bucks you could make something a lot better yourself .,0,Other
1861,"it may be an easy swipe to take , but this barbershop just does n't make the cut .",0,Other
1109,"-lrb- t -rrb- hose same extremes prevent us from taking its message seriously , and the stepford wives mentality does n't work in a modern context .",0,Product
1385,belt works fine and installed in just a few minutes .,1,Product
1435,"fits perfectly ,  cutouts are plsced where they should be .",1,Other
1592,"much to my dismay ,  the invisishield was nothing but garbage .",1,Other
929,borrows from so many literary and cinematic sources that this future world feels absolutely deja vu .,0,Movie
852,note that i got mine from an amazon store called  small appliance  .,0,Product
640,much better than block and tackle type hooks to store overhead .,1,Other
372,i say this as a guy with fairly thin wrists too .,0,Other
1338,"although very much like the first movie based on j.k. rowling 's phenomenal fantasy best sellers , this second go-round possesses a quite pleasing , headlong thrust and a likably delinquent attitude .",1,Movie
656,it didn t work for me hopefully other people will have better luck .,0,Product
591,i contacted the seller and was given a refund .,0,Other
1523,i whole-heartedly recommend that everyone see this movie -- for its historical significance alone .,1,Movie
1096,easily moved to various locations depending on need .,1,Other
1389,i just got this and recently got a chance to use it .,1,Product
863,now it 's just tired .,0,Other
1104,"with the film 's striking ending , one realizes that we have a long way to go before we fully understand all the sexual permutations involved .",1,Movie
162,but it pays a price for its intricate intellectual gamesmanship .,0,Game
239,... too gory to be a comedy and too silly to be an effective horror film .,0,Movie
1404,the voice from the earpiece says  connected  on successful completion .,1,Other
103,i think this size wont do a bigger bird than num_num pounds .,1,Other
1885,"it crashed for no reason ,  saves got corrupted .",0,Other
356,"too silly to be frightening , too stolid to be funny , it projects the same lazy affability as its nominal star , david arquette .",0,Other
21,it never fails to engage us .,1,Other
981,the waist cords are over a foot long after being taken in .,0,Other
664,it would n't be my preferred way of spending 100 minutes or $ 7.00 .,0,Other
1155,kaufman creates an eerie sense of not only being there at the time of these events but the very night matthew was killed .,1,Other
473,no complaints and my wife loves the color .,1,Other
1188,"however ,  this is an example of how rosle got it right .",1,Other
82,steve irwin 's method is ernest hemmingway at accelerated speed and volume .,1,Other
503,all came well sharpened and ready to go .,1,Other
2,"the price was good ,  and came quickly though my prime membership .",1,Product
1434,"cho 's fearless in picking apart human foibles , not afraid to lay her life bare in front of an audience .",1,Other
1554,but some unexpected zigs and zags help .,1,Other
722,"when a set of pre-shooting guidelines a director came up with for his actors turns out to be cleverer , better written and of considerable more interest than the finished film , that 's a bad sign .",0,Movie
1897,two days later i no longer saw them anywhere on the building .,0,Other
1692,you could nap for an hour and not miss a thing .,0,Other
920,"this is a film well worth seeing , talking and singing heads and all .",1,Movie
284,the result is something quite fresh and delightful .,1,Other
1334,the radtach procable num_num inch dock extender works only part way .,0,Product
913,i sprinkle a little flour on the rolls before stamping to prevent sticking .,1,Other
1441,these wine stoppers are very inexpensive and certainly do the job .,1,Other
1477,"the kids thought it was great ,  but it got old pretty quick .",0,Other
1509,the plot grinds on with yawn-provoking dullness .,0,Other
415,effectively feeds our senses with the chilling sights and sounds from within the camp to create a completely numbing experience .,1,Other
1350,"but it s not bad for wireless ,  i ve had worse .",1,Other
612,a very average science fiction film .,0,Movie
523,"the story itself is uninteresting , and the songs are painfully undistinguished : they might be giants ' so to be one of us may be the most tuneless tune ever composed .",0,Movie
91,i love the floral design and the colors .,1,Other
644,"for all its failed connections , divine secrets of the ya-ya sisterhood is nurturing , in a gauzy , dithering way .",1,Other
34,"this road movie gives you emotional whiplash , and you 'll be glad you went along for the ride .",1,Movie
1826,i purchased the frieling to replace a glass bodum press that broke .,1,Other
305,"witty , touching and well paced .",1,Other
1051,and i have tried a lot of them .,1,Other
1100,i think the sensor is reading carpet fibers its sucking up as dirt .,1,Other
828,in num_num thq came out with this wrestling game .,0,Game
494,the aluminum ones get stained and ugly after a few uses .,1,Product
1549,"as written by michael berg and michael j. wilson from a story by wilson , this relentless , all-wise-guys-all-the-time approach tries way too hard and gets tiring in no time at all .",0,Movie
211,"a boring , wincingly cute and nauseatingly politically correct cartoon guaranteed to drive anyone much over age 4 screaming from the theater .",0,Product
1007,an eccentric little comic\/thriller deeply in love with its own quirky personality .,1,Other
1835,the case zipper shuts with a flap that covers the zipped part .,1,Other
1589,choose your reaction : a. -rrb- that sure is funny !,1,Other
1056,i am so glad we chose this one .,1,Other
364,i expected an improvement in signal strength from my tiny usb direct plugin type .,0,Other
1272,offers enough playful fun to entertain the preschool set while embracing a wholesome attitude .,1,Game
78,"usually when i get this much syrup , i like pancakes to go with it .",0,Other
1642,i thought that all of the possibilities would be awesome .,0,Other
1256,the jawbone may perform admirably as far as technology .,0,Other
1317,"but in its child-centered , claustrophobic context , it can be just as frightening and disturbing -- even punishing .",0,Other
1570,i use is for more than deep frying .,1,Product
157,"i enjoyed the ride -lrb- bumps and all -rrb- , creamy depth , and ultimate theme .",1,Other
726,"for all its surface frenzy , high crimes should be charged with loitering -- so much on view , so little to offer .",0,Other
1112,"it smacks of purely commercial motivation , with no great love for the original .",0,Other
1082,i use it for my line of work and it stands up .,1,Product
499,an incredibly clever and superbly paced caper filled with scams within scams within scams .,1,Other
864,"a boring , formulaic mix of serial killers and stalk 'n' slash .",0,Other
1558,"in adobo , ethnicity is not just the spice , but at the heart of more universal concerns .",1,Other
1926,"but watching huppert , a great actress tearing into a landmark role , is riveting .",1,Movie
1819,"i use it a lot ,  and it never gave me any problem .",1,Product
1386,the cord is extra heavy to resist tangling .,1,Other
544,a gas cooktop would be worse and a smooth cooktop probably much better .,1,Other
545,open carefully and handle the zippers with care .,1,Other
178,the filmmakers skillfully evoke the sense of menace that nature holds for many urban dwellers .,1,Movie
1972,"also ,  don t use that yellow cloth to clean your phone .",1,Product
803,the only thing in pauline and paulette that you have n't seen before is a scene featuring a football field-sized oriental rug crafted out of millions of vibrant flowers .,0,Movie
254,"whether you 're moved and love it , or bored or frustrated by the film , you 'll still feel something .",1,Movie
1241,` enigma ' is a good name for a movie this delibrately obtuse and unapproachable .,0,Movie
1831,i purchased them and when they arrived they were torn .,0,Other
977,one major complaint is the micromanagment of collecting  shards  .,0,Other
1443,the roomba just thinks it s furniture and doesn t go up on it .,1,Other
1655,"there 's no denying the elaborateness of the artist 's conceptions , nor his ability to depict them with outrageous elan , but really the whole series is so much pretentious nonsense , lavishly praised by those who equate obscurity with profundity .",0,Other
1191,then along came this zester which i use constantly .,1,Product
1321,i would have hated to put disposable filters every time when using coffee maker .,1,Other
135,writer-director burger imaginatively fans the embers of a dormant national grief and curiosity that has calcified into chronic cynicism and fear .,1,Movie
790,the movie has lots of dancing and fabulous music .,1,Movie
1196,taking it out of the box i found the design to be awkward .,0,Other
184,i cannot wait to show it off ! thank you !  .,1,Other
1983,it 's a glorious groove that leaves you wanting more .,1,Other
1108,does increase volume but does not feel nice to the touch .,0,Other
868,it works fine and the coffee is just as great !  .,1,Product
466,he has not learnt that storytelling is what the movies are about .,0,Movie
1999,"those who would follow haneke on his creepy explorations ... are rewarded by brutal , committed performances from huppert and magimel .",1,Other
83,that is sufficiently minor as to not affect my rating .,1,Other
859,it not educational or exciting and it s annoying .,0,Other
574,we have used ours at least a couple of hundred times .,1,Product
1747,the directions were easy to follow but the quality of the easel was pathetic .,0,Product
730,went looking for them and you had them .,1,Other
93,a richly imagined and admirably mature work from a gifted director who definitely has something on his mind .,1,Movie
14,armada lacks the epic scope of similar games like homeworld or even starcraft .,0,Game
54,"occasionally melodramatic , it 's also extremely effective .",1,Movie
1293,th product features and editorial review spell germany as the origin of manufacture .,0,Product
1258,it has the courage to wonder about big questions with sincerity and devotion .,1,Other
1162,"when the plot kicks in , the film loses credibility .",0,Movie
483,i had to buy one out on the road .,0,Product
1298,"hey , who else needs a shower ?",0,Other
594,unless you have very small or very large hands it is comfortable to use .,1,Product
1657,but this one does the job very nicely .,1,Other
633,"behind the snow games and lovable siberian huskies -lrb- plus one sheep dog -rrb- , the picture hosts a parka-wrapped dose of heart .",1,Game
1377,"a journey through memory , a celebration of living , and a sobering rumination on fatality , classism , and ignorance .",1,Other
175,this did not stop odor and my pets wanted to eat it .,0,Other
870,i did not purchase my set from this vendor .,0,Other
1842,the daily challenge around here is keeping the cat fur to a minimum .,1,Other
919,"cedar takes a very open-minded approach to this sensitive material , showing impressive control , both visually and in the writing .",1,Other
666,brilliant ! ',1,Other
1088,a fascinating and fun film .,1,Movie
1165,i like almost everything except cucumber juice  echhh  .,1,Other
1354,the ring just left me cold and wet like i was out in the seattle drizzle without rainwear .,0,Other
1125,the quality of materials and workmanship is noticeably less .,0,Product
1821,it pushed right through the job with no trouble .,1,Other
1072,"highlights are the terrific performances by christopher plummer , as the prime villain , and nathan lane as vincent crummles , the eccentric theater company manager .",1,Product
432,i practically felt like i threw away my money on this one .,0,Product
1246,because it s too big for my cup holder .,0,Product
18,with this i say i work giving support to the u . s .,0,Product
1003,it was all potatoes and had very little clam flavor .,0,Other
1407,i believe it was about $ when it came to market .,1,Other
1669,"trash cans are pretty unexciting ,  but this one is awfully nice .",1,Other
1529,"all that -lrb- powerpuff girls -rrb- charm is present in the movie , but it 's spread too thin .",0,Movie
1030,"that zhang would make such a strainingly cute film -- with a blind orphan at its center , no less -- indicates where his ambitions have wandered .",1,Movie
1388,"an absorbing trip into the minds and motivations of people under stress as well as a keen , unsentimental look at variations on the theme of motherhood .",1,Other
492,this clever caper movie has twists worthy of david mamet and is enormous fun for thinking audiences .,1,Movie
1093,i have been missing out !  this thing is so sharp .,1,Other
1071,i first used it on my hands and fingers .,0,Product
439,you 'll be more entertained getting hit by a bus .,0,Other
495,it creates heaping folds of foam andturns your coffee into a breve latte .,1,Other
1073,barely goes beyond comic book status .,0,Other
1981,"all the performances are top notch and , once you get through the accents , all or nothing becomes an emotional , though still positive , wrench of a sit .",1,Other
1722,i would never recommend this terrible waste of money case .,0,Product
1617,after that you have to pay a subscription .,0,Other
964,"the finer the setting ,  the longer it takes .",1,Other
311,frida 's artistic brilliance is undeniable -- it 's among the most breathtakingly designed films i 've ever seen .,1,Movie
537,"scene-by-scene , things happen , but you 'd be hard-pressed to say what or why .",0,Movie
1796,"heavy ,  patterned glass ,  and very classy looking on the table .",1,Other
1261,i mean she felt apart she broked down in a hundred pieces .,0,Other
1213,this is how you use special effects .,1,Product
567,some reviewers complained of grounds in the coffee .,1,Other
96,i think i will return and stick with wool gloves .,0,Other
410,so i purchased another knife sharpener for this our num_num yankee swap .,1,Other
947,this is a good hoodie and well made .,0,Other
331,"it 's rare to find a film that dazzles the eye , challenges the brain , and satisfies our lust for fast-paced action , but minority report delivers all that and a whole lot more .",1,Movie
10,"it extends the writings of jean genet and john rechy , the films of fassbinder , perhaps even the nocturnal works of goya .",1,Movie
1582,"cheap ,  low quality chicom scope with even cheaper ring mounts .",0,Product
1745,"acting , particularly by tambor , almost makes `` never again '' worthwhile , but -lrb- writer\/director -rrb- schaeffer should follow his titular advice",0,Movie
458,i have owned it for two years and it is a work horse .,1,Product
934,"even if britney spears is really cute , her movie is really bad .",0,Movie
482,a blessed gift to film geeks and historians .,1,Movie
585,an intelligent fiction about learning through cultural clash .,1,Other
1055,it works as expected and is just the right size for the camper .,1,Product
