row_id,sub_id,split_text,LABEL,NUM_SPLITS,Anger_count,Disgust_count,Fear_count,Joy_count,Sadness_count,Surprise_count,Trust_count,Anticipation_count,Anger_freq,Disgust_freq,Fear_freq,Joy_freq,Sadness_freq,Surprise_freq,Trust_freq,Anticipation_freq
1496,0,"i might return it ,",0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1496,1,but i need a can opener .,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1497,0,"she lists ingredients ,",0,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1497,1,but never mixes,0,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1497,2,and stirs .,0,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1498,0,"despite the long running time , the pace never feels slack -- there 's no scene that screams `` bathroom break ! ''",1,1,1,1,1,0,0,2,0,2,0.111111,0.111111,0.111111,0.0,0.0,0.222222,0.0,0.222222
1499,0,never mind whether you buy the stuff about barris being a cia hit man .,0,1,1,0,0,0,0,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500,0,i hate myself for falling for the james bond license,0,2,1,1,1,0,2,0,0,0,0.142857,0.142857,0.142857,0.0,0.285714,0.0,0.0,0.0
1500,1,and wasting $,0,2,0,1,1,0,1,0,0,0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0
1501,0,it 's like a poem .,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1502,0,its actually a little better than the filter that came with the unit .,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503,0,the entire thing fits in the palm of my child s hand .,0,1,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.333333
1504,0,it 's so full of wrong choices that all you can do is shake your head in disbelief --,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1504,1,and worry about what classic oliver parker intends to mangle next time .,0,2,1,1,2,0,2,0,0,2,0.090909,0.090909,0.181818,0.0,0.181818,0.0,0.0,0.181818
1505,0,all i can say is fuhgeddaboutit .,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1506,0,he simply presents his point of view that ayurveda works .,1,1,0,0,0,1,0,1,1,1,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2
1507,0,"there is not a character in the movie with a shred of plausibility , not an event that is believable , not a confrontation that is not staged , not a moment that is not false .",0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1508,0,: pi also have limited space in my kitchen .,1,1,1,0,0,0,1,0,0,0,0.333333,0.0,0.0,0.0,0.333333,0.0,0.0,0.0
1509,0,the plot grinds on with yawn-provoking dullness .,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1510,0,i do not like this belt because of lack of material .,0,1,1,0,1,0,0,0,0,0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0
1511,0,"as stated by the many reviews ,  this is an exceptinal carpet cleaner .",1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1512,0,tim story 's not there,1,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1512,1,yet -,1,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1512,2,but ` barbershop ' shows he 's on his way .,1,3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1513,0,"overall i love them ,",1,2,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1513,1,and would probably buy them again .,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1514,0,"splashes its drama all over the screen , subjecting its audience and characters to action that feels not only manufactured ,",0,2,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.333333
1514,1,but also so false you can see the filmmakers ' puppet strings .,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1515,0,"it 's push-the-limits teen comedy , the type written by people who ca n't come up with legitimate funny ,",0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1515,1,and it 's used so extensively that good bits are hopelessly overshadowed .,0,2,0,0,0,1,0,1,1,1,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2
1516,0,"i can hear the caller clearly ,  vice versa .",1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517,0,a map of the inner rhythms of love and jealousy and sacrifice drawn with a master 's steady stroke .,1,1,1,1,2,1,2,1,1,0,0.071429,0.071429,0.142857,0.071429,0.142857,0.071429,0.071429,0.0
1518,0,"waydowntown is by no means a perfect film ,",1,2,0,0,0,1,0,0,1,1,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.25
1518,1,but its boasts a huge charm factor and smacks of originality .,1,2,1,0,0,0,0,1,0,0,0.142857,0.0,0.0,0.0,0.0,0.142857,0.0,0.0
1519,0,"his characters are engaging , intimate and the dialogue is realistic",1,2,0,0,0,2,0,0,2,1,0.0,0.0,0.0,0.285714,0.0,0.0,0.285714,0.142857
1519,1,and greatly moving .,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1520,0,not that anything sticks that much you just don t have to worry .,1,1,0,0,1,0,1,0,1,1,0.0,0.0,0.166667,0.0,0.166667,0.0,0.166667,0.166667
1521,0,"the pianist is a fine valedictory work for polanski , made richer by his own experiences , making his other movies somehow richer in the bargain .",1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
1522,0,bullock does a good job here of working against her natural likability .,1,1,0,0,0,1,0,1,1,1,0.0,0.0,0.0,0.142857,0.0,0.142857,0.142857,0.142857
1523,0,i whole-heartedly recommend that everyone see this movie -- for its historical significance alone .,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
1524,0,also it gets very hot,0,2,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1524,1,"while plugged in ,  which freaked me out .",0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1525,0,#NAME?,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526,0,japan 's premier stylist of sex and blood hits audiences with what may be his most demented film to date .,1,1,1,0,1,1,0,0,1,2,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.2
1527,0,"in this case ,  it s a big disappointment for num_extend",0,1,0,1,1,0,2,0,0,0,0.0,0.166667,0.166667,0.0,0.333333,0.0,0.0,0.0
1528,0,"... with the candy-like taste of it fading faster than 25-cent bubble gum , i realized this is a throwaway movie that wo n't stand the test of time .",0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1529,0,"all that -lrb- powerpuff girls -rrb- charm is present in the movie ,",0,2,0,0,0,1,0,1,1,1,0.0,0.0,0.0,0.166667,0.0,0.166667,0.166667,0.166667
1529,1,but it 's spread too thin .,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1530,0,"a strong first quarter , slightly less so second quarter , and average second half .",0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531,0,could the country bears really be as bad as its trailers ?,0,1,2,1,2,0,1,0,0,0,0.285714,0.142857,0.285714,0.0,0.142857,0.0,0.0,0.0
1532,0,"a tough go ,",1,2,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
1532,1,"but leigh 's depth and rigor , and his skill at inspiring accomplished portrayals that are all the more impressive for their lack of showiness , offsets to a notable degree the film 's often-mined and despairing milieu .",1,2,0,1,2,2,1,0,2,1,0.0,0.058824,0.117647,0.117647,0.058824,0.0,0.117647,0.058824
1533,0,it 's difficult to say whether the tuxedo is more boring or embarrassing -- i 'm prepared to call it a draw .,0,1,0,0,1,0,0,0,1,1,0.0,0.0,0.166667,0.0,0.0,0.0,0.166667,0.166667
1534,0,no more .,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1535,0,leave these flowers unpicked -- they 're dead on the vine .,0,1,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.333333,0.333333,0.0,0.0
1536,0,"reinforces the often forgotten fact of the world 's remarkably varying human population and mindset , and its capacity to heal using creative , natural and ancient antidotes .",1,1,0,0,1,1,1,0,3,1,0.0,0.0,0.071429,0.071429,0.071429,0.0,0.214286,0.071429
1537,0,the cars that come with this garage are cute .,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538,0,moot point .,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539,0,"i would not recomend this for a tmobile ,  mytouch phone to anyone .",0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1540,0,for some reason it worked out terribly for me .,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
1541,0,i will add an update if i ever figure it out .,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1542,0,would have been alot nicer if it simply threaded in with the correct alignment .,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1543,0,we have tried a few recipes,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1543,1,and had fun with them .,1,2,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.333333
1544,0,"because it s made of cast iron ,  scorching is minimized .",1,1,1,0,0,0,0,0,1,0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0
1545,0,good for one day only .,0,2,0,0,0,1,0,1,1,1,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2
1545,1,and opi test this product on animals .,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1546,0,"lathan and diggs have considerable personal charm ,",1,2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0
1546,1,and their screen rapport makes the old story seem new .,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1547,0,the tone shifts abruptly from tense to celebratory to soppy .,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1548,0,nothing about it fits .,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1549,0,"as written by michael berg and michael j. wilson from a story by wilson , this relentless , all-wise-guys-all-the-time approach tries way too hard",0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1549,1,and gets tiring in no time at all .,0,2,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1550,0,these salmons are in water not vegetable oil .,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1551,0,the zester was easy enough to clean after use .,1,1,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.333333,0.0,0.0,0.333333,0.0
1552,0,this product is being used for dollar size pancakes .,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1553,0,"collateral damage is , despite its alleged provocation post-9 \/ 11 , an antique , in the end .",0,1,2,1,0,0,1,0,1,0,0.25,0.125,0.0,0.0,0.125,0.0,0.125,0.0
1554,0,but some unexpected zigs and zags help .,1,1,0,0,1,1,0,1,0,1,0.0,0.0,0.166667,0.166667,0.0,0.166667,0.0,0.166667
1555,0,this version incarnates the prophetic book in a way even its exacting author might admire .,1,1,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.166667
1556,0,"if you liked the 1982 film then , you 'll still like it now .",1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1557,0,"an elegant , exquisitely modulated psychological thriller .",1,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0
1558,0,"in adobo , ethnicity is not just the spice ,",1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1558,1,but at the heart of more universal concerns .,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1559,0,this is the second one of these i have purchased .,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560,0,nicely serves as an examination of a society in transition .,1,1,0,0,1,0,0,1,0,0,0.0,0.0,0.333333,0.0,0.0,0.333333,0.0,0.0
1561,0,"none of this violates the letter of behan 's book ,",0,2,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1561,1,"but missing is its spirit , its ribald , full-throated humor .",0,2,0,0,1,0,1,0,0,0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0
1562,0,"it 's a good film -- not a classic ,",1,2,0,0,0,1,0,1,1,1,0.0,0.0,0.0,0.166667,0.0,0.166667,0.166667,0.166667
1562,1,"but odd , entertaining and authentic .",1,2,0,0,0,2,0,0,1,1,0.0,0.0,0.0,0.333333,0.0,0.0,0.166667,0.166667
1563,0,"for anyone who grew up on disney 's 1950 treasure island , or remembers the 1934 victor fleming classic , this one feels like an impostor .",0,1,0,0,0,2,0,0,1,1,0.0,0.0,0.0,0.285714,0.0,0.0,0.142857,0.142857
1564,0,i started using xlear nasal spray a few years ago .,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1565,0,"you might not want to hang out with samantha ,",1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1565,1,but you 'll probably see a bit of yourself in her unfinished story .,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1566,0,the subject of swinging still seems ripe for a documentary -- just not this one .,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1567,0,just reinstall the previous ghost recon and raven shield games .,0,1,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1568,0,the sound is also very surprising for the price and is enough for me .,1,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1569,0,i have no idea if it s me or this product doing .,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1570,0,i use is for more than deep frying .,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1571,0,i ve learned that companies make varying degrees of quality .,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1572,0,"all the characters are stereotypes , and their interaction is numbingly predictable .",0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1573,0,"too bad ,",1,2,1,1,1,0,1,0,0,0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0
1573,1,"but thanks to some lovely comedic moments and several fine performances , it 's not a total loss .",1,2,1,0,1,1,2,1,1,1,0.1,0.0,0.1,0.1,0.2,0.1,0.1,0.1
1574,0,overall it is inconvenient to keep the counter and the unit clean .,0,1,1,1,0,1,1,0,1,0,0.142857,0.142857,0.0,0.142857,0.142857,0.0,0.142857,0.0
1575,0,"the charging light illuminates ,",0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575,1,but does not charge .,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576,0,this is not worth the money and the brand name is misleading .,0,1,2,1,0,1,0,1,1,1,0.2,0.1,0.0,0.1,0.0,0.1,0.1,0.1
1577,0,this cream will give you acne if you have sensitive skin .,0,1,0,0,0,1,0,1,0,1,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25
1578,0,these definitely open up your nasal passages,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1578,1,and functionally work as advertised .,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1579,0,and that would be what you would need .,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580,0,"flavorful and romantic , you could call this how martha got her groove back -- assuming , that is , she ever had one to begin with .",1,1,0,0,0,1,0,0,1,1,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.25
1581,0,"suggests puns about ingredients and soup and somebody being off their noodle ,",0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581,1,but let 's just say the ingredients do n't quite add up to a meal .,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1582,0,"cheap ,  low quality chicom scope with even cheaper ring mounts .",0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583,0,only issue is the blue light it becomes a annoying after a while .,1,1,1,0,0,0,1,0,0,0,0.333333,0.0,0.0,0.0,0.333333,0.0,0.0,0.0
1584,0,"while the mystery surrounding the nature of the boat 's malediction remains intriguing enough to sustain mild interest , the picture refuses to offer much accompanying sustenance in the way of characterization , humor or plain old popcorn fun .",0,1,0,1,1,1,0,1,1,2,0.0,0.076923,0.076923,0.076923,0.0,0.076923,0.076923,0.153846
1585,0,this is one for the ages .,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1586,0,its save-the-planet message clashes with its crass marketing .,0,1,1,0,0,0,0,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1587,0,"unfortunately , the picture failed to capture me .",0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1588,0,"to ataris credit ,  this game was a bit fun .",0,1,0,0,0,1,0,0,1,1,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2
1589,0,choose your reaction : a. -rrb- that sure is funny !,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1590,0,"where last time jokes flowed out of cho 's life story , which provided an engrossing dramatic through line , here the comedian hides behind obviously constructed routines .",0,1,0,0,1,0,0,0,1,1,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.2
1591,0,"otherwise ,  they fall off your head at the slightest lean or tilt .",0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
1592,0,"much to my dismay ,  the invisishield was nothing but garbage .",1,1,1,1,1,0,1,1,0,1,0.125,0.125,0.125,0.0,0.125,0.125,0.0,0.125
1593,0,i love that it uses natural ingredients,0,2,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1593,1,but it was ineffective on my skin .,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1594,0,"often gruelling and heartbreaking to witness ,",1,2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1594,1,but seldahl and wollter 's sterling performances raise this far above the level of the usual maudlin disease movie .,1,2,2,1,1,1,1,0,3,1,0.133333,0.066667,0.066667,0.066667,0.066667,0.0,0.2,0.066667
1595,0,then contact sharp,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1595,1,and go on from there .,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596,0,it s the lame players that drives halo multiplay into the ground .,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
1597,0,"rain is a small treasure , enveloping the viewer in a literal and spiritual torpor that is anything but cathartic .",1,1,0,0,0,1,0,0,1,1,0.0,0.0,0.0,0.166667,0.0,0.0,0.166667,0.166667
1598,0,this is not at all expected from a respected brand like sony .,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1599,0,these come in handy with those tender special moments and celebrations .,1,1,0,0,0,3,0,1,2,1,0.0,0.0,0.0,0.272727,0.0,0.090909,0.181818,0.090909
1600,0,fasy to keep clean and a real treasure .,1,1,0,0,0,2,0,0,3,1,0.0,0.0,0.0,0.222222,0.0,0.0,0.333333,0.111111
1601,0,"first ,  there is nothing about this to really write home about .",0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1602,0,"do not , under any circumstances , consider taking a child younger than middle school age to this wallow in crude humor .",0,1,0,2,0,1,1,0,1,1,0.0,0.2,0.0,0.1,0.1,0.0,0.1,0.1
1603,0,just make sure that you don t misplace the spout stopper .,1,1,1,1,0,0,0,0,1,0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.0
1604,0,then i put the cream on my feet especially around my toes and heels .,0,1,0,0,0,1,0,1,0,1,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2
1605,0,i installed this on a horizantaly sliding window .,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606,0,i found these patches very hard to put on .,0,1,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0
1607,0,love the way these roll instead of sliding on the rod .,1,1,0,0,1,1,0,0,1,0,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0
1608,0,"divertingly ridiculous , headbangingly noisy .",0,1,2,1,0,0,0,0,0,0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0
1609,0,the film overcomes the regular minefield of coming-of-age cliches with potent doses of honesty and sensitivity .,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
1610,0,a clever blend of fact and fiction .,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
1611,0,"nevertheless ,  the smell lasts for num_num or num_num minutes tops .",0,1,1,1,0,0,0,0,1,1,0.166667,0.166667,0.0,0.0,0.0,0.0,0.166667,0.166667
1612,0,a candid and often fascinating documentary about a pentecostal church in dallas that assembles an elaborate haunted house each year to scare teenagers into attending services .,1,1,1,0,2,2,1,2,2,3,0.055556,0.0,0.111111,0.111111,0.055556,0.111111,0.111111,0.166667
1613,0,"maybe it 's asking too much ,",0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613,1,"but if a movie is truly going to inspire me , i want a little more than this .",0,2,0,0,0,1,0,0,1,1,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.25
1614,0,"when the first few villians are introduced as `` spider '' and `` snake '' you know you 're in for a real winner , creativity at its peak .",0,1,0,2,2,1,0,1,1,1,0.0,0.181818,0.181818,0.090909,0.0,0.090909,0.090909,0.090909
1615,0,only negative was delifery was num_num days late .,1,1,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
1616,0,"works because , for the most part , it avoids the stupid cliches and formulaic potholes that befall its brethren .",1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
1617,0,after that you have to pay a subscription .,0,1,0,0,0,1,0,0,1,1,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.25
1618,0,dolgin and franco fashion a fascinating portrait of a vietnamese-born youngster who eagerly and easily assimilated as an all-american girl with a brand new name in southern tennessee .,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1619,0,too lazy to take advantage of its semi-humorous premise .,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620,0,i pretreated the worst stains withwoolite pet stain .,1,1,0,2,0,0,0,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
1621,0,"well-written , nicely acted",1,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621,1,and beautifully shot,1,4,1,0,1,0,1,1,0,0,0.2,0.0,0.2,0.0,0.2,0.2,0.0,0.0
1621,2,"and scored , the film works on several levels , openly questioning social mores",1,4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
1621,3,while ensnaring the audience with its emotional pull .,1,4,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1622,0,i have both a square and round pan i use this with .,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1623,0,it 's not exactly a gourmet meal,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1623,1,"but the fare is fair , even coming from the drive-thru .",1,2,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1624,0,"so ,  this car looks cool and all",0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1624,1,but its not that great .,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1625,0,the best movie of its kind since ` brazil . ',1,1,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.333333,0.0,0.0,0.333333,0.0
1626,0,"a frantic search for laughs , with a hit-to-miss ratio that does n't exactly favour the audience .",0,1,0,1,1,1,0,2,0,2,0.0,0.111111,0.111111,0.111111,0.0,0.222222,0.0,0.222222
1627,0,murderous maids may well be the most comprehensive of these films,1,2,1,1,1,0,1,1,0,0,0.142857,0.142857,0.142857,0.0,0.142857,0.142857,0.0,0.0
1627,1,and also strike closest to the truth .,1,2,1,0,0,0,0,0,1,0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0
1628,0,"for a film about two mismatched buddies , crystal and de niro share little screen time and even less chemistry .",0,1,0,0,0,2,0,0,2,3,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.3
1629,0,the bowl is too light  we even had it on a rubber mat .,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630,0,avoid the heartache and wasted titme of bad discs .,0,1,2,2,2,0,2,0,0,0,0.166667,0.166667,0.166667,0.0,0.166667,0.0,0.0,0.0
1631,0,its good that its made in canada rather than china .,0,1,0,0,0,1,0,1,1,1,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2
1632,0,you 'll be left with the sensation of having just witnessed a great performance,1,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
