row_id,TEXT,LABEL,Polarity_Score,irony_score
1540,for some reason it worked out terribly for me .,0,-1,0.479869604
1541,i will add an update if i ever figure it out .,0,0,0.081445575
1542,would have been alot nicer if it simply threaded in with the correct alignment .,0,0,0.239394248
1543,we have tried a few recipes and had fun with them .,1,0.05,0.252010226
1544,"because it s made of cast iron ,  scorching is minimized .",1,0,0.48283273
1545,good for one day only . and opi test this product on animals .,0,0.35,0.653512895
1546,"lathan and diggs have considerable personal charm , and their screen rapport makes the old story seem new .",1,0.0841,0.624662161
1547,the tone shifts abruptly from tense to celebratory to soppy .,0,-0.2292,0.430888236
1548,nothing about it fits .,0,0,0.237976491
1549,"as written by michael berg and michael j. wilson from a story by wilson , this relentless , all-wise-guys-all-the-time approach tries way too hard and gets tiring in no time at all .",0,-0.1958,0.12824589
1550,these salmons are in water not vegetable oil .,0,0,0.182471395
1551,the zester was easy enough to clean after use .,1,0.2667,0.324612737
1552,this product is being used for dollar size pancakes .,1,0,0.882710397
1553,"collateral damage is , despite its alleged provocation post-9 \/ 11 , an antique , in the end .",0,-0.1,0.208447576
1554,but some unexpected zigs and zags help .,1,0.1,0.597348094
1555,this version incarnates the prophetic book in a way even its exacting author might admire .,1,0,0.530822217
1556,"if you liked the 1982 film then , you 'll still like it now .",1,0.6,0.172203064
1557,"an elegant , exquisitely modulated psychological thriller .",1,0.5,0.638318777
1558,"in adobo , ethnicity is not just the spice , but at the heart of more universal concerns .",1,0.25,0.247746289
1559,this is the second one of these i have purchased .,1,0,0.364551961
1560,nicely serves as an examination of a society in transition .,1,0.6,0.875240862
1561,"none of this violates the letter of behan 's book , but missing is its spirit , its ribald , full-throated humor .",0,-0.2,0.040789783
1562,"it 's a good film -- not a classic , but odd , entertaining and authentic .",1,0.29,0.046059668
1563,"for anyone who grew up on disney 's 1950 treasure island , or remembers the 1934 victor fleming classic , this one feels like an impostor .",0,0.1667,0.101342738
1564,i started using xlear nasal spray a few years ago .,0,-0.2,0.658544898
1565,"you might not want to hang out with samantha , but you 'll probably see a bit of yourself in her unfinished story .",1,0,0.055635035
1566,the subject of swinging still seems ripe for a documentary -- just not this one .,0,-0.0833,0.106033564
1567,just reinstall the previous ghost recon and raven shield games .,0,-0.1667,0.483789861
1568,the sound is also very surprising for the price and is enough for me .,1,0.4367,0.072341204
1569,i have no idea if it s me or this product doing .,0,0,0.05741328
1570,i use is for more than deep frying .,1,0.25,0.164101481
1571,i ve learned that companies make varying degrees of quality .,0,0,0.773941278
1572,"all the characters are stereotypes , and their interaction is numbingly predictable .",0,-0.2,0.375724316
1573,"too bad , but thanks to some lovely comedic moments and several fine performances , it 's not a total loss .",1,0.0694,0.099527895
1574,overall it is inconvenient to keep the counter and the unit clean .,0,-0.0778,0.399089336
1575,"the charging light illuminates ,  but does not charge .",0,0.4,0.675081134
1576,this is not worth the money and the brand name is misleading .,0,-0.15,0.065282226
1577,this cream will give you acne if you have sensitive skin .,0,0.1,0.565704942
1578,these definitely open up your nasal passages and functionally work as advertised .,0,0,0.917017341
1579,and that would be what you would need .,1,0,0.343622744
1580,"flavorful and romantic , you could call this how martha got her groove back -- assuming , that is , she ever had one to begin with .",1,0,0.342477143
1581,"suggests puns about ingredients and soup and somebody being off their noodle , but let 's just say the ingredients do n't quite add up to a meal .",0,0,0.296685159
1582,"cheap ,  low quality chicom scope with even cheaper ring mounts .",0,0.2,0.806281984
1583,only issue is the blue light it becomes a annoying after a while .,1,-0.1,0.206170321
1584,"while the mystery surrounding the nature of the boat 's malediction remains intriguing enough to sustain mild interest , the picture refuses to offer much accompanying sustenance in the way of characterization , humor or plain old popcorn fun .",0,0.1456,0.070317209
1585,this is one for the ages .,1,0,0.259685814
1586,its save-the-planet message clashes with its crass marketing .,0,0,0.88236016
1587,"unfortunately , the picture failed to capture me .",0,-0.5,0.11899972
1588,"to ataris credit ,  this game was a bit fun .",0,-0.05,0.782073796
1589,choose your reaction : a. -rrb- that sure is funny !,1,0.4062,0.244424045
1590,"where last time jokes flowed out of cho 's life story , which provided an engrossing dramatic through line , here the comedian hides behind obviously constructed routines .",0,-0.0467,0.801047027
1591,"otherwise ,  they fall off your head at the slightest lean or tilt .",0,0,0.420533121
1592,"much to my dismay ,  the invisishield was nothing but garbage .",1,0.2,0.874191761
1593,i love that it uses natural ingredients but it was ineffective on my skin .,0,0.3,0.415683627
1594,"often gruelling and heartbreaking to witness , but seldahl and wollter 's sterling performances raise this far above the level of the usual maudlin disease movie .",1,-0.05,0.20141387
1595,then contact sharp and go on from there .,0,-0.125,0.127332747
1596,it s the lame players that drives halo multiplay into the ground .,0,-0.5,0.676612258
1597,"rain is a small treasure , enveloping the viewer in a literal and spiritual torpor that is anything but cathartic .",1,-0.125,0.300155818
1598,this is not at all expected from a respected brand like sony .,0,-0.1,0.436478734
1599,these come in handy with those tender special moments and celebrations .,1,0.4786,0.492281854
1600,fasy to keep clean and a real treasure .,1,0.2833,0.179519832
1601,"first ,  there is nothing about this to really write home about .",0,0.225,0.494460642
1602,"do not , under any circumstances , consider taking a child younger than middle school age to this wallow in crude humor .",0,-0.2333,0.076133072
1603,just make sure that you don t misplace the spout stopper .,1,0.5,0.093710244
1604,then i put the cream on my feet especially around my toes and heels .,0,0,0.511705756
1605,i installed this on a horizantaly sliding window .,1,0,0.550654948
1606,i found these patches very hard to put on .,0,-0.3792,0.207213402
1607,love the way these roll instead of sliding on the rod .,1,0.5,0.40239048
1608,"divertingly ridiculous , headbangingly noisy .",0,-0.3333,0.19919908
1609,the film overcomes the regular minefield of coming-of-age cliches with potent doses of honesty and sensitivity .,1,0.25,0.537260234
1610,a clever blend of fact and fiction .,1,0.1667,0.738247395
1611,"nevertheless ,  the smell lasts for num_num or num_num minutes tops .",0,0,0.606250763
1612,a candid and often fascinating documentary about a pentecostal church in dallas that assembles an elaborate haunted house each year to scare teenagers into attending services .,1,0.45,0.897592306
1613,"maybe it 's asking too much , but if a movie is truly going to inspire me , i want a little more than this .",0,0.1708,0.03482604
1614,"when the first few villians are introduced as `` spider '' and `` snake '' you know you 're in for a real winner , creativity at its peak .",0,0.0833,0.662130177
1615,only negative was delifery was num_num days late .,1,-0.2,0.126347184
1616,"works because , for the most part , it avoids the stupid cliches and formulaic potholes that befall its brethren .",1,-0.1,0.759445071
1617,after that you have to pay a subscription .,0,0,0.280294955
1618,dolgin and franco fashion a fascinating portrait of a vietnamese-born youngster who eagerly and easily assimilated as an all-american girl with a brand new name in southern tennessee .,1,0.3174,0.739428401
1619,too lazy to take advantage of its semi-humorous premise .,0,-0.25,0.316948831
1620,i pretreated the worst stains withwoolite pet stain .,1,-1,0.276997209
1621,"well-written , nicely acted and beautifully shot and scored , the film works on several levels , openly questioning social mores while ensnaring the audience with its emotional pull .",1,0.2472,0.172760189
1622,i have both a square and round pan i use this with .,1,-0.2,0.064743221
1623,"it 's not exactly a gourmet meal but the fare is fair , even coming from the drive-thru .",1,0.2875,0.043205917
1624,"so ,  this car looks cool and all but its not that great .",0,0.575,0.717993736
1625,the best movie of its kind since ` brazil . ',1,0.8,0.885524213
1626,"a frantic search for laughs , with a hit-to-miss ratio that does n't exactly favour the audience .",0,0.25,0.300600886
1627,murderous maids may well be the most comprehensive of these films and also strike closest to the truth .,1,0.5,0.379535437
1628,"for a film about two mismatched buddies , crystal and de niro share little screen time and even less chemistry .",0,-0.1771,0.413255215
1629,the bowl is too light  we even had it on a rubber mat .,0,0.4,0.10693866
1630,avoid the heartache and wasted titme of bad discs .,0,-0.45,0.301392913
1631,its good that its made in canada rather than china .,0,0.7,0.679961622
1632,"you 'll be left with the sensation of having just witnessed a great performance and , perhaps , give in to the urge to get on your feet and shake it .",1,0.4,0.265367508
1633,most new movies have a bright sheen .,1,0.4455,0.925419033
1634,i have not been able to stop using it .,1,0.5,0.25112313
1635,jacquot 's tosca is a treat .,1,0,0.292236447
1636,when purchased i discovered there was a newer product update :  model num_extend,1,0,0.496032834
1637,"adequately long cord . made in china ,  hence no reliability .",1,-0.05,0.559952021
1638,screenwriters scott abbott and michael petroni have turned rice 's complex akasha into a cartoon monster .,0,-0.3,0.583973706
1639,the knife got a tad rusty after running it through a cycle .,1,0,0.158107698
1640,i contacted q cell and they replaced the back cover .,0,0,0.4833619
1641,"well-intentioned though it may be , its soap-opera morality tales have the antiseptic , preprogrammed feel of an after-school special .",0,0.1536,0.733702183
1642,i thought that all of the possibilities would be awesome .,0,1,0.703687549
1643,"the stupidest , most insulting movie of 2002 's first quarter .",0,-0.0833,0.569515049
1644,i thought i was over charged once it was returned .,0,0,0.186567664
1645,"foster nails the role , giving a tight , focused performance illuminated by shards of feeling .",1,-0.1786,0.147949815
1646,"this ecologically minded , wildlife friendly film teaches good ethics while entertaining with its unconventionally wacky but loving family",1,0.5125,0.530836225
1647,"occasionally funny , always very colorful and enjoyably overblown in the traditional almod??var style .",1,0.285,0.214711964
1648,i have no padding of my own to offset hard soles .,0,0.1542,0.102085531
1649,i have smaller bt headsets that last num_num hours longer .,1,0,0.286229849
1650,-lrb- newton -rrb- wanders through charlie completely unaware she needs to show some presence and star quality .,0,0,0.22005862
1651,"a somewhat crudely constructed but gripping , questing look at a person so racked with self-loathing , he becomes an enemy to his own race .",1,0.1333,0.375415802
1652,"it 's the kind of movie that ends up festooning u.s. art house screens for no reason other than the fact that it 's in french -lrb- well , mostly -rrb- with english subtitles and is magically ` significant ' because of that .",0,0.225,0.538113475
1653,nothing more than a mediocre trifle .,0,0,0.397354782
1654,it s like i got an extension cord and male outlets on both ends .,0,0,0.309633017
1655,"there 's no denying the elaborateness of the artist 's conceptions , nor his ability to depict them with outrageous elan , but really the whole series is so much pretentious nonsense , lavishly praised by those who equate obscurity with profundity .",0,-0.225,0.20561552
1656,look up videos on swype if you want to see it in action .,1,0.1,0.39672929
1657,but this one does the job very nicely .,1,0.78,0.571660876
1658,every product i own from them has failed or been a letdown .,0,0.05,0.182529807
1659,i could barely get through it they taste so nasty .,0,-0.475,0.135825276
1660,presents an astute appraisal of middle american musical torpor and the desperate struggle to escape it .,1,-0.01,0.751663804
1661,"from spiritual rebirth to bruising defeat , vincent 's odyssey resonates in a profound way , comparable to the classic films of jean renoir .",1,0.0833,0.081660807
1662,"nothing debases a concept comedy quite like the grinding of bad ideas , and showtime is crammed full of them .",0,-0.175,0.800166667
1663,i have no idea why this is a cult favorite .,0,0.5,0.314872384
1664,"clever , brutal and strangely soulful movie .",1,-0.2528,0.246816754
1665,"this is n't a narrative film -- i do n't know if it 's possible to make a narrative film about september 11th , though i 'm sure some will try -- but it 's as close as anyone has dared to come .",1,0.25,0.043170333
1666,do we really need a 77-minute film to tell us exactly why a romantic relationship between a 15-year-old boy and a 40-year-old woman does n't work ?,0,0.15,0.262985766
1667,the metal is very sturdy and the non stick finish is great .,1,0.5,0.330801904
1668,even the unwatchable soapdish is more original .,0,0.4375,0.222258866
1669,"trash cans are pretty unexciting ,  but this one is awfully nice .",1,0.425,0.660681009
1670,"a recipe for cinematic disaster ... part quentin tarantino , part guy ritchie , and part 1960s spy spoof , it 's all bad .",0,-0.2667,0.206341982
1671,happily for mr. chin -- though unhappily for his subjects -- the invisible hand of the marketplace wrote a script that no human screenwriter could have hoped to match .,1,0.0667,0.197905004
1672,when you place the eye brow attachment on you can get a mixed cut .,0,0,0.525118768
1673,first of all i m not some raging halo .,0,0.25,0.156941175
1674,drinking the coffee was slightly less unpleasent than the smell suggested it would be .,0,-0.1667,0.417619944
1675,this is due to the short lived cheaper lasers they put in them .,0,-0.0625,0.930722654
1676,i won t be buying any more in the future .,0,0.25,0.039694309
1677,both deeply weird and charmingly dear .,1,0.1,0.536633015
1678,i really like how this counter protector curves over the edge of the counter .,1,0.2,0.573235095
1679,"but for now ,  i m quite happy with this .",1,0.8,0.244350553
1680,de niro may enjoy the same free ride from critics afforded to clint eastwood in the lazy bloodwork .,0,0.1375,0.488792062
1681,"while benigni -lrb- who stars and co-wrote -rrb- seems to be having a wonderful time , he might be alone in that .",0,1,0.491825521
1682,"tablets charge slowly ,  but that s to be expected .",1,-0.2,0.730717182
1683,well it made it worse like a rubber band texture .,0,-0.4,0.401485503
1684,"if it seems like a minor miracle that its septuagenarian star is young enough to be the nonagenarian filmmaker 's son , more incredible still are the clear-eyed boldness and quiet irony with which actor and director take on life 's urgent questions .",1,0.2417,0.210413337
1685,i recently purchased  white rice  popcorn for my dad who has diverticulitious .,1,0,0.517834842
1686,"verbinski substitutes atmosphere for action , tedium for thrills .",0,0.1,0.743574739
1687,"a deliciously mordant , bitter black comedy .",1,0.2444,0.44833982
1688,"it fulfills my modest requirements ,  and exceeds my expectations in appearance .",1,0.1,0.841837049
1689,a dreadful live-action movie .,0,-1,0.63929677
1690,i bought this to grind xylitol and truvia sweeteners into a powder for cooking .,1,0,0.549455822
1691,maudlin and melodramatic we expected .,0,-0.1,0.823110402
1692,you could nap for an hour and not miss a thing .,0,0,0.261724055
1693,the cast is uniformly excellent and relaxed .,1,1,0.673667014
1694,"it 's really yet another anemic and formulaic lethal weapon-derived buddy-cop movie , trying to pass off its lack of imagination as hip knowingness .",0,0.1,0.845225871
1695,it didn t have the smell a lot complained of though .,0,-0.3,0.341307342
1696,a refreshing korean film about five female high school friends who face an uphill battle when they try to take their relationships into deeper waters .,1,0.22,0.818694293
1697,i was also very disappointed at how quickly it drains the batteries .,0,-0.3208,0.144057035
1698,i have been using one for nearly num_num years .,1,0.1,0.24716413
1699,"in fessenden 's horror trilogy , this theme has proved important to him and is especially so in the finale .",1,0.2,0.111035764
1700,"once you play one match ,  you ve played them all .",0,0,0.473894894
1701,there was almost nothing i liked about this product .,0,0.6,0.152308702
1702,i got this for my num_num month old daughter for christmas .,0,0.1,0.094543219
1703,"divine secrets of the ya-ya sisterhood may not be exactly divine , but it 's definitely -- defiantly -- ya ya , what with all of those terrific songs and spirited performances .",1,0.1875,0.140437484
1704,"the smug , oily demeanor that donovan adopts throughout the stupidly named pipe dream is just repulsive .",0,-0.8,0.71695751
1705,it takes several passes through some types of hair to cut it .,0,0,0.140677869
1706,"instead of accurately accounting a terrible true story , the film 's more determined to become the next texas chainsaw massacre .",0,0.05,0.591689467
1707,this unit makes the best french fries i ve ever made .,1,0.5,0.702646911
1708,over and over  and over and over  again .,0,0,0.173790634
1709,i would not recommend this item for dogs who chew .,0,0,0.049854577
1710,"maintenance cleaning is fast ,  neglected cleaning takes more time and repeated cleanings .",1,0.35,0.833981156
1711,this cord seemed like a deal and got good reviews .,0,0.7,0.83029151
1712,hardly something i would give as a wrapped birthday gift .,0,-0.2917,0.099406958
1713,the movie makes absolutely no sense .,0,-0.1,0.585933447
1714,"taken individually or collectively , the stories never add up to as much as they promise .",0,0.1,0.059220612
1715,i can t believe how beautiful and substantial this ice cream maker is .,1,0.85,0.610162914
1716,it 's solid and affecting and exactly as thought-provoking as it should be .,1,0.2,0.100612462
1717,this is just a little too low quality .,0,-0.0938,0.106676698
1718,"still , this thing feels flimsy and ephemeral .",0,0,0.090380073
1719,"smith 's approach is never to tease , except gently and in that way that makes us consider our own eccentricities and how they are expressed through our homes .",1,0.4,0.065815806
1720,i have been using it twice a day since i received it .,0,0,0.390809476
1721,"-lrb- i -rrb- f you 've been to more than one indie flick in your life , chances are you 've already seen this kind of thing .",0,0.3667,0.09637475
1722,i would never recommend this terrible waste of money case .,0,-0.6,0.050034702
1723,"in particular ,  the coating on this cookware has been cheapened .",1,0.1667,0.67335093
1724,outrageousness is all plympton seemed to be going for this time .,0,0,0.532260954
1725,"though the book runs only about 300 pages , it is so densely packed ... that even an ambitious adaptation and elaborate production like mr. schepisi 's seems skimpy and unclear .",0,0.25,0.084349573
1726,"everyone connected to this movie seems to be part of an insider clique , which tends to breed formulaic films rather than fresh ones .",0,0.15,0.632586181
1727,the ending is a cop-out .,0,0,0.27180475
1728,the movie has an avalanche of eye-popping visual effects .,1,0,0.808994293
1729,"what 's at stake in this film is nothing more than an obsolete , if irritating , notion of class .",0,0.05,0.406412959
1730,no battery to wear out and have to replace .,1,0,0.118382037
1731,ridiculous .,0,-0.3333,0.608811319
1732,"just one more collection of penis , breast and flatulence gags in search of a story .",0,0.5,0.293468773
1733,"as a belated nod to some neglected all-stars , standing in the shadows of motown is cultural history of the best kind : informative , revealing and richly entertaining .",1,0.55,0.377230406
1734,and if the hours wins ` best picture ' i just might .,1,0.65,0.358635306
1735,it does not slip all over the place when using .,1,0,0.064228237
1736,then both of them go into the dishwasher .,1,0,0.513027012
1737,"-lrb- director -rrb- byler may yet have a great movie in him , but charlotte sometimes is only half of one .",0,0.2111,0.049906194
1738,a cop story that understands the medium amazingly well .,1,0.6,0.62082094
1739,i am actually afraid to open the remaining jars .,0,-0.3,0.079072297
1740,one scarcely needs the subtitles to enjoy this colorful action farce .,1,0.1,0.620314658
1741,recently threw in the trash as the line wore out .,1,0,0.136994839
1742,"visits spy-movie territory like a novel you ca n't put down , examines a footnote to history seldom brought to light on the screen , and keeps you guessing from first frame to last .",1,0.1236,0.042305827
1743,"my oh my , is this an invigorating , electric movie .",1,0,0.349064231
1744,an irresistible combination of a rousing good story set on a truly grand scale .,1,0.6,0.143183589
1745,"acting , particularly by tambor , almost makes `` never again '' worthwhile , but -lrb- writer\/director -rrb- schaeffer should follow his titular advice",0,0.1917,0.232541442
1746,"this self-infatuated goofball is far from the only thing wrong with the clumsy comedy stealing harvard , but he 's the most obvious one .",0,-0.0333,0.460853338
1747,the directions were easy to follow but the quality of the easel was pathetic .,0,-0.2833,0.454334199
1748,"though a bit of a patchwork in script and production , a glossy , rich green , environment almost makes the picture work .",1,0.0875,0.086249173
1749,"will break in over time though ,  it s rubber .",0,0,0.494383097
1750,extremely boring .,0,-1,0.656091571
1751,this formulaic chiller will do little to boost stallone 's career .,0,-0.0938,0.412803948
1752,no problems with this and worked with many devices .,1,0.5,0.194210947
1753,about nowhere kids who appropriated turfs as they found them and become self-made celebrity athletes -- a low-down version of the american dream .,1,0,0.9720186
1754,"if this is the danish idea of a good time , prospective tourists might want to consider a different destination -- some jolly country embroiled in a bloody civil war , perhaps .",0,-0.0333,0.439967334
1755,"ostensibly celebrates middle-aged girl power , even as it presents friendship between women as pathetic , dysfunctional and destructive .",0,-0.8,0.923582315
1756,"i did some research ,  and went with this one .",0,0,0.46257472
1757,"while the isle is both preposterous and thoroughly misogynistic , its vistas are incredibly beautiful to look at .",1,0.85,0.328312457
1758,"a gimmick in search of a movie : how to get carvey into as many silly costumes and deliver as many silly voices as possible , plot mechanics be damned .",0,0,0.17763865
1759,"but buying into sham truths and routine `` indie '' filmmaking , freundlich has made just another safe movie .",0,0.1,0.93130368
1760,i bought this in num_num and the pan is still in great shape .,1,0.8,0.076610446
1761,it will come as no surprise that the movie is n't scary .,0,-0.5,0.4512797
1762,... the last time i saw a theater full of people constantly checking their watches was during my sats .,0,0.1167,0.670906663
1763,"as green-guts monster movies go , it 's a beaut .",1,0,0.763145864
1764,"i had two problems ,  one caused the rating to num_num num_extend",1,0,0.388173938
1765,i am only giving this item num_num stars because of the absurd price .,0,-0.25,0.139845014
1766,recomiendo este vendedor porque tengo total seguridad que es una bella y honesta persona .,1,0,0.494969666
1767,it is the handiest thing for slicing potatoes for scalloped potatoes and chips .,1,0,0.289926887
1768,"though the controversial korean filmmaker 's latest effort is not for all tastes , it offers gorgeous imagery , effective performances , and an increasingly unsettling sense of foreboding .",1,0.325,0.100245059
1769,i bought this is a gift for my brother .,1,0,0.129082024
1770,"while surprisingly sincere , this average little story is adorned with some awesome action photography and surfing .",1,0.2525,0.549137056
1771,"a hideous , confusing spectacle , one that may well put the nail in the coffin of any future rice adaptations .",0,-0.15,0.299750984
1772,"the humor is hinged on the belief that knees in the crotch , elbows in the face and spit in the eye are inherently funny .",0,0.25,0.741677701
1773,the impact of the armenian genocide is diluted by too much stage business in the modern day .,0,0.2,0.798307419
1774,good that they are from usa and not china !  .,0,0.875,0.975641191
1775,"not ` terrible filmmaking ' bad , but more like , ' i once had a nightmare like this , and it 's now coming true ' bad .",0,-0.01,0.132770181
1776,"fine acting but there is no sense of connecting the dots , just dots .",0,0.2083,0.225763559
1777,delicious over fruit and kashii go lean crunch cereal .,1,1,0.121871233
1778,cho 's fans are sure to be entertained ; it 's only fair in the interest of full disclosure to say that -- on the basis of this film alone -- i 'm not one of them .,0,0.3875,0.261525869
1779,ordinary melodrama that is heavy on religious symbols but wafer-thin on dramatic substance,0,-0.2367,0.754878402
1780,an experience so engrossing it is like being buried in a new environment .,1,0.3682,0.503335953
1781,i thought the concept was good; scuffy thinks otherwise .,0,0.7,0.178457737
1782,"an impressive debut for first-time writer-director mark romanek , especially considering his background is in music video .",1,0.5,0.601800501
1783,those who managed to avoid the deconstructionist theorizing of french philosopher jacques derrida in college can now take an 85-minute brush-up course with the documentary derrida .,0,0,0.690159917
1784,"a great ending does n't make up for a weak movie , and crazy as hell does n't even have a great ending .",0,0.1563,0.089555025
1785,let 's cut to the consumer-advice bottom line : stay home .,0,0,0.266574144
1786,"otterboxes are a little bulky ,  but nothing protects better for the price .",1,0.1562,0.539350867
1787,what jackson has accomplished here is amazing on a technical level .,1,0.2667,0.319204986
1788,cliches are as thick as the cigarette smoke .,0,-0.3,0.586361647
1789,after all the great reviews i thought i d give this a try .,0,0.8,0.280012846
1790,obvious politics and rudimentary animation reduce the chances that the appeal of hey arnold !,0,0,0.852347255
1791,-lrb- but it 's -rrb- worth recommending because of two marvelous performances by michael caine and brendan fraser .,1,0.65,0.099191964
1792,"when she speaks , her creepy egyptian demigod voice is as computer processed and overproduced as it was in her music .",0,-0.5,0.70099771
1793,it is too bad because the ingredients looked to be quality .,0,-0.7,0.310534596
1794,"plus ,  it s not very filling ,  even for rice .",0,-0.1,0.431748509
1795,has it ever been possible to say that williams has truly inhabited a character ?,0,0,0.059586465
1796,"heavy ,  patterned glass ,  and very classy looking on the table .",1,-0.035,0.349526167
1797,"what you would end up with if you took orwell , bradbury , kafka , george lucas and the wachowski brothers and threw them into a blender .",1,0,0.075942993
1798,"might have been better off as a documentary , with less of mr. eyre 's uninspired dramatics and more of his sense of observation and outrage .",0,0.0667,0.10763979
1799,"i bought this skillet for steaks and fried potatoes  , and fried eggs .",0,0,0.373946846
1800,i bought this protective cover case for num_num cents plus shipping .,1,0,0.118093431
1801,"uncertain in tone ... a garbled exercise in sexual politics , a junior varsity short cuts by way of very bad things .",0,-0.1367,0.385091186
1802,a movie far more cynical and lazy than anything a fictitious charlie kaufman might object to .,0,-0.0625,0.508431852
1803,a sophomoric exploration of ` life problems ' most people solved long ago -- or at least got tired of hearing people kvetch about .,0,-0.09,0.818598866
1804,i never have problems answering the phone this way with my blackberry .,1,0,0.367399752
1805,do n't expect any surprises in this checklist of teamwork cliches ...,0,0,0.089687109
1806,"it is a film that will have people walking out halfway through , will encourage others to stand up and applaud , and will , undoubtedly , leave both camps engaged in a ferocious debate for years to come .",1,0,0.490034521
1807,"it 's the cinematic equivalent of a good page-turner , and even if it 's nonsense , its claws dig surprisingly deep .",1,0.2333,0.153337657
1808,"as bundy , michael reilly burke -lrb- octopus 2 : river of fear -rrb- has just the right amount of charisma and menace .",1,0.2857,0.041017652
1809,"for the size ,  weight and price it is really worth it .",1,0.3,0.174249053
1810,i bought it for a new iphone num_extend,1,0.1364,0.122104883
1811,has a shambling charm ... a cheerfully inconsequential diversion .,1,0.4,0.80299747
1812,it grinds it to a powder in just a couple of seconds .,1,0,0.431338847
1813,it is so refreshing to see robin williams turn 180 degrees from the string of insultingly innocuous and sappy fiascoes he 's been making for the last several years .,1,-0.125,0.911149681
1814,"like most bond outings in recent years , some of the stunts are so outlandish that they border on being cartoonlike .",0,0.25,0.556513309
1815,nokia knows how to design a very good interface .,0,0.91,0.979921162
1816,i also love that this griddle doubles as an indoor grill .,1,0.5,0.614387453
1817,my daughter used this for school for about num_num months until the strap broke .,0,0,0.176991343
1818,"really ,  it all does look nice graphically wise .",0,0.5,0.95318538
1819,"i use it a lot ,  and it never gave me any problem .",1,0,0.783460438
1820,the problem with the acrylic ones i ve found is the tipping factor .,0,0,0.164588273
1821,it pushed right through the job with no trouble .,1,0.1929,0.533479631
1822,"overall , the film misses the brilliance of jelinek 's novel by some way .",0,0,0.10092777
1823,"as shaky as the plot is , kaufman 's script is still memorable for some great one-liners .",1,0.3222,0.220327735
1824,"every bit as bogus as most disney live action family movies are -- no real plot , no real conflict , no real point .",0,0.0727,0.37781322
1825,"eventually , it wins you over .",1,0.3,0.506652951
1826,i purchased the frieling to replace a glass bodum press that broke .,1,0,0.277203381
1827,this gets the job done for the price .,1,0,0.773497164
1828,"grant gets to display his cadness to perfection , but also to show acting range that may surprise some who thought light-hearted comedy was his forte .",1,0.25,0.363770843
1829,all the songs build on the same words .,0,0,0.598891675
1830,"too stupid to be satire , too obviously hateful to be classified otherwise , frank novak 's irritating slice of lumpen life is as reliably soul-killing as its title is nearly meaningless .",0,-0.425,0.060094893
1831,i purchased them and when they arrived they were torn .,0,0,0.125483155
1832,"though the violence is far less sadistic than usual , the film is typical miike : fast , furious and full of off-the-cuff imaginative flourishes .",1,0.0952,0.298824728
1833,"for all its highfalutin title and corkscrew narrative , the movie turns out to be not much more than a shaggy human tale .",0,-0.125,0.531087041
1834,an enchanting film that presents an audacious tour of the past and takes within its warm embrace the bounties of cultural artifacts inside st. petersburg 's hermitage museum .,1,0.15,0.173068583
1835,the case zipper shuts with a flap that covers the zipped part .,1,0,0.331622601
1836,"and in this regard , on guard delivers .",1,0,0.13334614
1837,i purchased this based on rave reviews from others .,0,0,0.386510551
1838,the inside of the case that contacts the phone is not smooth at all .,0,-0.2,0.243936718
1839,this one sits on our shelf collecting dust .,0,0,0.133525908
1840,"might have been nice ,  but just went over my cheeks .",0,0.6,0.56125623
1841,"this insightful , oscar-nominated documentary , in which children on both sides of the ever-escalating conflict have their say away from watchful parental eyes , gives peace yet another chance .",1,0,0.627777219
1842,the daily challenge around here is keeping the cat fur to a minimum .,1,0,0.497748673
1843,i will never have a phone without an otterbox again .,1,0,0.127232254
1844,you can probably run them over with your car and still be okay .,0,0.5,0.340582728
1845,cleans up nice and cooks waffles in a reasonable amount of time .,1,0.4,0.718242347
1846,i put my kitchen appliances through the ringer .,1,0,0.42082423
1847,"if we do n't demand a standard of quality for the art that we choose , we deserve the trash that we get .",0,0,0.071324587
1848,"one of the greatest family-oriented , fantasy-adventure movies ever .",1,1,0.641116083
1849,sits uneasily as a horror picture ... but finds surprising depth in its look at the binds of a small family .,1,0.225,0.13866359
1850,a frustrating combination of strained humor and heavy-handed sentimentality .,0,-0.4,0.489221513
1851,"myers never knows when to let a gag die ; thus , we 're subjected to one mind-numbingly lengthy riff on poo and pee jokes after another .",0,0,0.477124572
1852,after a few days i noticed i was unusually fatigued .,0,0,0.477856159
1853,"a picture that extols the virtues of comradeship and community in a spunky , spirited fashion .",1,0.5,0.615831852
1854,i imagine it will make soups even better than the old one as well .,1,0.3,0.82789731
1855,"fill the pan half way with water ,  and put it to boil .",1,-0.1667,0.2810812
1856,it works as advertised so i m happy !   :   .,1,1,0.966457546
1857,the loops stop any accidently lost or intentional disappearance .,1,0,0.216556132
1858,audio isn t a religion and these are not holy water .,0,0,0.215309381
1859,ecks this one off your must-see list .,0,0,0.216486394
1860,i don t think pie weights are for me .,1,0,0.03980732
1861,"it may be an easy swipe to take , but this barbershop just does n't make the cut .",0,0.4333,0.101936519
1862,they would flip off or get hung up due to poorly rolling wheels .,0,-0.2625,0.227703393
1863,"an incredibly low-rent danish film , it brings a group of people together in a sweet and charming way , if a little convenient",1,0.4406,0.207747877
1864,it holds the charge like when my phone was brand new .,1,0.1364,0.198604047
1865,the glass cuisinart lids would pour water everywhere in a wet mess .,1,-0.1375,0.240652025
